source_row,review_id,source_row_index,scopus_id,doi,title,journal,publication_year,design_title,design_abstract,design_strict,design_keywords,design_combined,design_combined_unambiguous,is_methodological,is_excluded_sensitivity,is_policy_analysis_eval,is_methods_qe,llm_policy_claim,keywords,manual_check1,manual_check2,ok,jev_p_yes,jev_policy_claim,jev_choice,jev_choice_p_yes,jev_choice_confidence,jev_input_tokens,jev_output_tokens,jev_cost_usd,jev_latency_ms,jev_attempts,jev_model,jev_request_id,jev_error,jev_questions_hash,jev_timestamp
49,DES-050,23339,SCOPUS_ID:84992365394,10.1097/ede.0000000000000580,Daylight savings time transitions and the incidence rate of unipolar depressive episodes,Epidemiology,2017,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,False,False,False,False,False,,,,True,0.03,False,no,0.0,1.0,1687,50,7.0854e-05,354.803082998842,1,typesafe/jev-1.13-20260917,gen-dec-1789842877-lrDAX93lVzEZKlfWEwwK,,1d16b25dcca8,2026-09-19T18:34:37+00:00
50,DES-051,3415,SCOPUS_ID:3442877527,10.1093/aje/kwh190,Impact of a financial incentive on case and control participation in a telephone interview,American Journal Of Epidemiology,2004,Other/None,Other/None,Other/None,Case-control,Case-control,Case-control,True,True,False,True,False,Case-control studies; Colorectal neoplasms; Epidemiologic methods,,,True,0.09,False,no,0.01,0.99,1679,50,7.0518e-05,308.70379201951437,1,typesafe/jev-1.13-20260917,gen-dec-1789842877-Jo6zB3NSS7EwgfwBFasG,,1d16b25dcca8,2026-09-19T18:34:37+00:00
51,DES-052,19213,SCOPUS_ID:84943808029,10.2105/ajph.2015.302765,What women want: A qualitative study of contraception in jail,American Journal Of Public Health,2015,Qualitative,Other/None,Qualitative,Other/None,Qualitative,Qualitative,False,False,False,False,True,,,,True,0.94,True,yes,1.0,0.99,1545,50,6.489e-05,260.6348330155015,1,typesafe/jev-1.13-20260917,gen-dec-1789842877-3gU3ik9PnKpWMubY9FTp,,1d16b25dcca8,2026-09-19T18:34:37+00:00
52,DES-053,29781,SCOPUS_ID:85147457833,10.1093/eurpub/ckac133,Women's health in migrant populations: A qualitative study in France,European Journal Of Public Health,2023,Qualitative,Other/None,Qualitative,Other/None,Qualitative,Qualitative,False,False,False,False,True,,,,True,0.85,True,yes,0.98,0.96,1673,50,7.0266e-05,292.3066250223201,1,typesafe/jev-1.13-20260917,gen-dec-1789842877-EcukiYCrT3OBQ9SewjVd,,1d16b25dcca8,2026-09-19T18:34:37+00:00
53,DES-054,23807,SCOPUS_ID:85128245611,10.1097/ede.0000000000001464,"Long-term Exposure to Fine Particulate Matter and Mortality A Longitudinal Cohort Study of 400,459 Adults",Epidemiology,2022,Cohort,Cohort,Cohort,Other/None,Cohort,Cohort,False,False,False,False,False,Adults; Long-term exposure; Mortality; PM air pollution 2.5; Taiwan,,,True,0.05,False,no,0.0,1.0,1744,50,7.3248e-05,261.3588750245981,1,typesafe/jev-1.13-20260917,gen-dec-1789842877-5weFpHKDCQrXFLt8T7qr,,1d16b25dcca8,2026-09-19T18:34:37+00:00
54,DES-055,20081,SCOPUS_ID:85040615105,10.2105/ajph.2017.304108,Effect of the Affordable Care Act on Breastfeeding Outcomes,American Journal Of Public Health,2018,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,False,True,False,True,False,,,,True,0.61,True,yes,0.69,0.37,1598,50,6.7116e-05,270.5603750073351,1,typesafe/jev-1.13-20260917,gen-dec-1789842877-EkqfcGy4Cav5cBeWELSu,,1d16b25dcca8,2026-09-19T18:34:37+00:00
55,DES-056,963,SCOPUS_ID:0027993023,10.1093/oxfordjournals.aje.a117296,"Parity, contraception, infertility, and the risk of epithelial ovarian cancer",American Journal Of Epidemiology,1994,Other/None,Case-control,Case-control,Other/None,Case-control,Case-control,False,False,False,False,False,Contraception; Infertility; Ovarian neoplasms; Parity; Pregnancy; Reproduction; Retrospective studies,,,True,0.03,False,no,0.0,1.0,1652,50,6.9384e-05,357.1228329965379,1,typesafe/jev-1.13-20260917,gen-dec-1789842877-8V7pS95OLHemboYN8krB,,1d16b25dcca8,2026-09-19T18:34:38+00:00
56,DES-057,17202,SCOPUS_ID:43049167431,10.2105/ajph.2007.113639,Reduction of state victim compensation disparities in disadvantaged crime victims through active outreach and assistance: A randomized trial,American Journal Of Public Health,2008,Experimental,Experimental,Experimental,Other/None,Experimental,Experimental,False,False,False,False,True,,,,True,0.97,True,yes,1.0,1.0,1570,50,6.594e-05,303.36541699944064,1,typesafe/jev-1.13-20260917,gen-dec-1789842877-DYCOIUtPo0Qvwt1dlzPr,,1d16b25dcca8,2026-09-19T18:34:38+00:00
57,DES-058,27739,SCOPUS_ID:68449090003,10.1093/eurpub/ckp061,"Television exposure is related to fear of avian flu, an Ecological Study across 23 member states of the European Union",European Journal Of Public Health,2009,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,False,False,False,False,False,Avian influenza (H5N1); Ecological study; Fear; Pandemic; Television exposure,,,True,0.51,True,yes,0.51,0.03,1516,50,6.3672e-05,385.3621669986751,1,typesafe/jev-1.13-20260917,gen-dec-1789842877-Cyybv4Fiy6VUPiz6nIa5,,1d16b25dcca8,2026-09-19T18:34:38+00:00
58,DES-059,22498,SCOPUS_ID:49849100273,10.1097/ede.0b013e3181761fa3,Prepregnant obesity and risks of selected Birth Defects in Offspring,Epidemiology,2008,Other/None,Case-control,Case-control,Other/None,Case-control,Case-control,False,False,False,False,False,,,,True,0.03,False,no,0.0,1.0,1747,50,7.3374e-05,330.3916660079267,1,typesafe/jev-1.13-20260917,gen-dec-1789842877-rrrkFxG3HWui2sn3g3oL,,1d16b25dcca8,2026-09-19T18:34:38+00:00
59,DES-060,37147,SCOPUS_ID:79952334191,10.1136/jech.2009.094847,Deaths in collective dwellings and inequalities in small-area mortality: An ecological study in the Madrid region (Spain),Journal Of Epidemiology And Community Health,2011,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,False,False,False,False,True,,,,True,0.85,True,yes,0.97,0.95,1767,50,7.4214e-05,231.76508300821297,1,typesafe/jev-1.13-20260917,gen-dec-1789842877-WsOACk2oomAh8fMQT3Df,,1d16b25dcca8,2026-09-19T18:34:38+00:00
60,DES-061,12640,SCOPUS_ID:85121231252,10.1016/j.amepre.2021.08.030,Access to Contraceptives in School-Based Health Centers: Progress and Opportunities,American Journal Of Preventive Medicine,2022,Other/None,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,False,False,False,False,False,,,,True,0.52,True,yes,0.53,0.06,1724,50,7.2408e-05,266.3609579904005,1,typesafe/jev-1.13-20260917,gen-dec-1789842877-8ry6GKs6Kgvjx19sVQKp,,1d16b25dcca8,2026-09-19T18:34:38+00:00
61,DES-062,33615,SCOPUS_ID:85030458185,10.1093/ije/dyx043,Epidemiology of sudden cardiac death in Cameroon: The first population-based cohort survey in sub-Saharan Africa,International Journal Of Epidemiology,2017,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,False,False,False,False,SCD epidemiology; SCD incidence; Sub-Saharan Africa; Sudden cardiac death,,,True,0.54,True,yes,0.56,0.13,1741,50,7.3122e-05,302.0415420178324,1,typesafe/jev-1.13-20260917,gen-dec-1789842878-Hb9R8YwL0uL5s2ZRGLRH,,1d16b25dcca8,2026-09-19T18:34:38+00:00
62,DES-063,17921,SCOPUS_ID:80053003417,10.2105/ajph.2010.197285,"Social support, exposure to violence and transphobia, and correlates of depression among male-to-female transgender women with a history of sex work",American Journal Of Public Health,2011,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,False,False,False,True,,,,True,0.87,True,yes,0.98,0.96,1582,50,6.6444e-05,310.03079199581407,1,typesafe/jev-1.13-20260917,gen-dec-1789842878-U3vUBPmfcASHidfzsqsw,,1d16b25dcca8,2026-09-19T18:34:38+00:00
63,DES-064,43792,SCOPUS_ID:85016251533,10.1016/j.ypmed.2017.03.019,Acculturation and weight change in Asian-American children: Evidence from the ECLS-K:2011,Preventive Medicine,2017,Other/None,Cohort,Cohort,Other/None,Cohort,Cohort,False,False,False,False,True,Acculturation; Asian; Child; Ethnicity; Longitudinal; Overweight and obesity,,,True,0.94,True,yes,1.0,0.99,1756,50,7.3752e-05,296.18450000998564,1,typesafe/jev-1.13-20260917,gen-dec-1789842878-uRIMSrGgfRWFgblSu5Vn,,1d16b25dcca8,2026-09-19T18:34:38+00:00
64,DES-065,39784,SCOPUS_ID:0027997439,10.1006/pmed.1994.1064,Hispanic/white differences in dietary fat intake among low educated adults and children,Preventive Medicine,1994,Other/None,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,False,False,False,False,False,,,,True,0.88,True,yes,0.99,0.98,1780,50,7.476e-05,278.8082920014858,1,typesafe/jev-1.13-20260917,gen-dec-1789842878-lMIAXlxaIIZdMl06D5oO,,1d16b25dcca8,2026-09-19T18:34:38+00:00
65,DES-066,14414,SCOPUS_ID:0029120834,10.2105/ajph.85.8_pt_1.1153,Risk factors for homelessness among women with schizophrenia,American Journal Of Public Health,1995,Other/None,Case-control,Case-control,Other/None,Case-control,Case-control,False,False,False,False,False,,,,True,0.02,False,no,0.0,1.0,1491,50,6.2622e-05,377.7546669880394,1,typesafe/jev-1.13-20260917,gen-dec-1789842878-6hn2HLDLjTFMTvMJHZd6,,1d16b25dcca8,2026-09-19T18:34:38+00:00
66,DES-067,19372,SCOPUS_ID:84937397113,10.2105/ajph.2015.302578,Mandated coverage of preventive care and reduction in disparities: Evidence from colorectal cancer screening,American Journal Of Public Health,2015,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,False,False,False,False,False,,,,True,0.49,False,no,0.35,0.29,1605,50,6.741e-05,856.0699579829816,1,typesafe/jev-1.13-20260917,gen-dec-1789842878-dVr1ogwh2zFAPDIXMd6y,,1d16b25dcca8,2026-09-19T18:34:39+00:00
67,DES-068,38521,SCOPUS_ID:85102513162,10.1136/jech-2020-215836,Longitudinal effects of perinatal social support on maternal depression: A marginal structural modelling approach,Journal Of Epidemiology And Community Health,2021,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,False,False,False,True,depression; developing country; maternal health; psychosocial factors,,,True,0.9,True,yes,0.99,0.98,1720,50,7.224e-05,258.44574999064207,1,typesafe/jev-1.13-20260917,gen-dec-1789842878-Q2lSWDAqHEoBLoXRH9zS,,1d16b25dcca8,2026-09-19T18:34:38+00:00
68,DES-069,44221,SCOPUS_ID:85071352155,10.1016/j.ypmed.2019.105776,Does the built environment influence the effectiveness of behavioral weight management interventions?,Preventive Medicine,2019,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,False,True,False,True,False,Built environment; Fitness facility; Intervention; Neighborhood; Obesity; Park; Walkability; Weight loss,,,True,0.04,False,no,0.0,1.0,1713,50,7.1946e-05,300.59900000924245,1,typesafe/jev-1.13-20260917,gen-dec-1789842878-d4iEUqZ8xhGE45qULbUj,,1d16b25dcca8,2026-09-19T18:34:38+00:00
69,DES-070,25469,SCOPUS_ID:38649097199,10.1007/s10654-007-9216-0,"Prior health care utilization as a potential determinant of enrollment in a 21-year prospective study, the Millennium Cohort Study",European Journal Of Epidemiology,2008,Cohort,Cohort,Cohort,Cohort,Cohort,Cohort,False,False,False,False,False,Cohort studies; Military medicine; Military personnel; Response bias; Veterans,,,True,0.03,False,no,0.0,1.0,1590,50,6.678e-05,416.8205419846345,1,typesafe/jev-1.13-20260917,gen-dec-1789842878-MO2angHGB7scQSObsvWj,,1d16b25dcca8,2026-09-19T18:34:38+00:00
70,DES-071,16370,SCOPUS_ID:2542431296,10.2105/ajph.94.6.1049,What patients expect from complementary therapy: A qualitative study,American Journal Of Public Health,2004,Qualitative,Other/None,Qualitative,Other/None,Qualitative,Qualitative,False,False,False,False,False,,,,True,0.21,False,no,0.13,0.75,1496,50,6.2832e-05,277.125500026159,1,typesafe/jev-1.13-20260917,gen-dec-1789842878-kaLtNVhAnPTyOIsDaVc5,,1d16b25dcca8,2026-09-19T18:34:38+00:00
71,DES-072,1928,SCOPUS_ID:0032527827,10.1093/oxfordjournals.aje.a009618,"Occupational status and cardiovascular disease risk factors in the rapidly developing, high-risk population of Mauritius",American Journal Of Epidemiology,1998,Other/None,Other/None,Other/None,Cross-sectional,Cross-sectional,Cross-sectional,False,False,False,False,False,Cardiovascular diseases; Cross-sectional studies; Occupations; Risk factors; Socioeconomic factors,,,True,0.63,True,yes,0.75,0.5,1713,50,7.1946e-05,296.11450000084005,1,typesafe/jev-1.13-20260917,gen-dec-1789842878-Ta1j90R5J4Tf1NaLcSMx,,1d16b25dcca8,2026-09-19T18:34:38+00:00
72,DES-073,2624,SCOPUS_ID:0035887888,10.1093/aje/154.8.687,Limitations of the case-only design for identifying gene-environment interactions,American Journal Of Epidemiology,2001,Other/None,Case-control,Case-control,Cohort,Case-control,Case-control,True,True,False,True,False,Case-control studies; Cohort studies; Environment; Genes; Genetics,,,True,0.1,False,no,0.05,0.9,1566,50,6.5772e-05,285.8360840182286,1,typesafe/jev-1.13-20260917,gen-dec-1789842878-4VNFyoDVhslnnTcwMJF0,,1d16b25dcca8,2026-09-19T18:34:38+00:00
73,DES-074,22018,SCOPUS_ID:1542682328,10.1097/01.ede.0000086881.84657.98,Sun exposure as a risk factor for nuclear cataract,Epidemiology,2003,Other/None,Case-control,Case-control,Other/None,Case-control,Case-control,False,False,False,False,False,Cataract; Ultraviolet radiation,,,True,0.04,False,no,0.0,1.0,1616,50,6.7872e-05,273.30083298147656,1,typesafe/jev-1.13-20260917,gen-dec-1789842878-o8sTyKeg5ShvYpDQwOAP,,1d16b25dcca8,2026-09-19T18:34:38+00:00
74,DES-075,18674,SCOPUS_ID:84874058630,10.2105/ajph.2012.300917,"Impact evaluation of a public bicycle share program on cycling: A case example of BIXI in Montreal, Quebec",American Journal Of Public Health,2013,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,False,True,True,True,False,,,,True,0.12,False,no,0.01,0.98,1617,50,6.7914e-05,754.1474160098005,1,typesafe/jev-1.13-20260917,gen-dec-1789842878-U3IDZiP3TJPCmRsqD9A3,,1d16b25dcca8,2026-09-19T18:34:39+00:00
75,DES-076,3219,SCOPUS_ID:0037675048,10.1093/aje/kwg083,Changes in smoking status affect women more than men: Results of the lung health study,American Journal Of Epidemiology,2003,Other/None,Experimental,Experimental,Experimental,Experimental,Experimental,False,False,False,False,False,"Clinical trials; Lung diseases, obstructive; Sex; Smoking cessation; Spirometry",,,True,0.06,False,no,0.0,0.99,1678,50,7.0476e-05,387.6272090128623,1,typesafe/jev-1.13-20260917,gen-dec-1789842878-seTis9i0JX7CiWhDk5LH,,1d16b25dcca8,2026-09-19T18:34:38+00:00
76,DES-077,24421,SCOPUS_ID:0032774187,10.1023/a:1007581907654,Cigarette smoking and risk of benign proliferative epithelial disorders of the breast,European Journal Of Epidemiology,1999,Other/None,Experimental,Experimental,Other/None,Experimental,Experimental,False,False,False,False,False,Benign breast disease; Breast cancer; Cigarette smoking,,,True,0.02,False,no,0.0,1.0,1702,50,7.1484e-05,323.5482920135837,1,typesafe/jev-1.13-20260917,gen-dec-1789842878-MMcgVISzb1exXOBEcUvL,,1d16b25dcca8,2026-09-19T18:34:38+00:00
77,DES-078,29648,SCOPUS_ID:85180011747,10.1093/eurpub/ckad157,Effective policies to promote sugar reduction in soft drinks: lessons from a comparison of six European countries,European Journal Of Public Health,2023,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,False,True,False,True,False,,,,True,0.3,False,no,0.18,0.64,1751,50,7.3542e-05,338.3630829921458,1,typesafe/jev-1.13-20260917,gen-dec-1789842878-loRYoki7BhVzumMTaOLo,,1d16b25dcca8,2026-09-19T18:34:38+00:00
78,DES-079,9824,SCOPUS_ID:77952393513,10.1016/j.amepre.2010.02.008,Chlamydia Screening and Pelvic Inflammatory Disease. Insights from Exploratory Time-Series Analyses,American Journal Of Preventive Medicine,2010,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,False,False,False,False,False,,,,True,0.15,False,no,0.04,0.91,1763,50,7.4046e-05,400.73379199020565,1,typesafe/jev-1.13-20260917,gen-dec-1789842878-I63rWrlNcaMumECs7PaL,,1d16b25dcca8,2026-09-19T18:34:39+00:00
79,DES-080,15292,SCOPUS_ID:0031661866,10.2105/ajph.88.10.1503,Misclassification rates for current smokers misclassified as nonsmokers,American Journal Of Public Health,1998,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,False,False,False,False,,,,True,0.17,False,no,0.07,0.86,1616,50,6.7872e-05,442.5852499844041,1,typesafe/jev-1.13-20260917,gen-dec-1789842878-aAsVldVgF4fqtAnz7orY,,1d16b25dcca8,2026-09-19T18:34:39+00:00
80,DES-081,5990,SCOPUS_ID:84900341226,10.1093/aje/kwu031,Self-reported whole-grain intake and plasma alkylresorcinol concentrations in combination in relation to the incidence of colorectal cancer,American Journal Of Epidemiology,2014,Other/None,Case-control,Case-control,Other/None,Case-control,Case-control,False,False,False,False,False,biological markers; cereals; colorectal neoplasms; questionnaire,,,True,0.04,False,no,0.0,1.0,1748,50,7.3416e-05,323.6939590133261,1,typesafe/jev-1.13-20260917,gen-dec-1789842878-lTS6pHsoN6rmBisVy2Nl,,1d16b25dcca8,2026-09-19T18:34:39+00:00
81,DES-082,4994,SCOPUS_ID:77952344839,10.1093/aje/kwq039,Helmet use and risk of neck injury in skiers and snowboarders,American Journal Of Epidemiology,2010,Other/None,Case-control,Case-control,Other/None,Case-control,Case-control,False,False,False,False,False,Head protective devices; Neck; Skiing; Sports; Wounds and injuries,,,True,0.05,False,no,0.0,1.0,1732,50,7.2744e-05,256.6116669913754,1,typesafe/jev-1.13-20260917,gen-dec-1789842878-XgtZNFz5xJoSTOCaZcRA,,1d16b25dcca8,2026-09-19T18:34:39+00:00
82,DES-083,34339,SCOPUS_ID:85144587054,10.1093/ije/dyac093,A secondary data analysis of a cluster randomized controlled trial: improved cookstoves associated with reduction in incidence of low birthweight in rural Malawi,International Journal Of Epidemiology,2022,Experimental,Experimental,Experimental,Other/None,Experimental,Experimental,False,False,False,False,False,birth outcomes; birthweight; cookstove; household pollution; Maternal health; neonatal health,,,True,0.65,True,yes,0.8,0.6,1750,50,7.35e-05,317.728291003732,1,typesafe/jev-1.13-20260917,gen-dec-1789842878-6OQps4gQD5Uv1htNIb1g,,1d16b25dcca8,2026-09-19T18:34:39+00:00
83,DES-084,440,SCOPUS_ID:0026021709,10.1093/oxfordjournals.aje.a115806,Nonresponse and intensity of follow-up in an epidemiologic study of vietnam-era veterans,American Journal Of Epidemiology,1991,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,True,True,False,True,False,Bias; Epidemiologic methods; Follow-up studies,,,True,0.03,False,no,0.0,1.0,1675,50,7.035e-05,278.3447499969043,1,typesafe/jev-1.13-20260917,gen-dec-1789842879-YNj8wVtMu9ht8Miw4Lpl,,1d16b25dcca8,2026-09-19T18:34:39+00:00
84,DES-085,30607,SCOPUS_ID:0028159236,10.1093/ije/23.5.1082,"The epidemiology of melioidosis in Ubon Ratchatani, Northeast Thailand",International Journal Of Epidemiology,1994,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,False,False,False,False,,,,True,0.12,False,no,0.02,0.96,1829,50,7.6818e-05,344.66487501049414,1,typesafe/jev-1.13-20260917,gen-dec-1789842879-3OanBK4xpjZYgMeWiwum,,1d16b25dcca8,2026-09-19T18:34:39+00:00
