source_row,scopus_id,doi,title,journal,publication_year,keywords,corresponding_author_country,cited_by_count,policy_claim_via_terms,DB review,DB notes...12,EC review,EC notes,DB notes...15,...16,MW review,MW notes,discrepant?,db re-review,llm_policy_claim,reasoning,EC re-review,EC reasoning,...25,agreed_gold_standard,agreed_gold_standard_with_exclusions,exclusion reason,ok,jev_p_yes,jev_policy_claim,jev_choice,jev_choice_p_yes,jev_choice_confidence,jev_input_tokens,jev_output_tokens,jev_cost_usd,jev_latency_ms,jev_attempts,jev_model,jev_request_id,jev_error,jev_questions_hash,jev_timestamp
186,SCOPUS_ID:0028139166,10.1006/pmed.1994.1134,Correlates of healthy eating habits in low-income Black women and Latinas,Preventive Medicine,1994,[],United States,23,FALSE,TRUE,,,,,,TRUE,"Economic factors such as insurance coverage and level of social support should be considered in evaluating and addressing eating habits in low-income, ethnic minority women.",,,TRUE,marginal,TRUE,,,TRUE,TRUE,,TRUE,0.73,TRUE,yes,0.9,0.81,1568,50,6.5856e-5,267.67800000000005,,typesafe/jev-1.13-20260917,gen-dec-1789843878-HJBIxRWm8TYUcWm42YUK,,1d16b25dcca8,2026-09-19T18:51:20+0000
187,SCOPUS_ID:71449114462,10.1093/eurpub/ckp065,Prevalence of family violence in adults and children: Estimates using the capture-recapture method,European Journal of Public Health,2009,"['Capture-recapture method', 'Child abuse', 'Family violence', 'Health-care coverage', 'Prevalence']",Netherlands,15,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.09,FALSE,no,0.01,0.98,1625,50,6.825e-5,311.284,,typesafe/jev-1.13-20260917,gen-dec-1789843878-qKgcCjLlcIXLt9WdMc3v,,1d16b25dcca8,2026-09-19T18:51:20+0000
188,SCOPUS_ID:85051131275,10.1016/j.ypmed.2018.08.001,Associations of volumes and patterns of physical activity with metabolic health in children: A multivariate pattern analysis approach,Preventive Medicine,2018,"['Accelerometer', 'Bouts', 'Breaks', 'Childhood', 'Metabolic risk factors', 'Multivariate pattern analysis', 'Pediatric', 'Pre-pubertal']",Norway,53,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.06,FALSE,no,0.01,0.99,1680,50,7.056e-5,436.86,,typesafe/jev-1.13-20260917,gen-dec-1789843878-3WcML8mREISSbBMFsS4S,,1d16b25dcca8,2026-09-19T18:51:20+0000
189,SCOPUS_ID:17844400812,10.1016/j.ypmed.2004.09.018,Pap smear use in California: Are we closing the racial/ethnic gap?,Preventive Medicine,2005,"['Cervical cancer', 'Pap smear', 'Race/ethnicity', 'Screening']",United States,47,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.05,FALSE,no,0,1,1655,50,6.951e-5,333.383,,typesafe/jev-1.13-20260917,gen-dec-1789843878-fUpu8ww6jC92YDpFxV7X,,1d16b25dcca8,2026-09-19T18:51:20+0000
190,SCOPUS_ID:85006166037,10.1016/j.amepre.2016.09.018,Factors Perceived as Influencing Local Health Department Involvement in Mental Health,American Journal of Preventive Medicine,2017,[],United States,11,FALSE,TRUE,,,,,,TRUE,"LHD officials are eager to embrace population mental health, but resources, training and education, and systems-level changes are needed",,,TRUE,,TRUE,,,TRUE,TRUE,,TRUE,0.88,TRUE,yes,0.98,0.97,1692,50,7.1064e-5,267.339,,typesafe/jev-1.13-20260917,gen-dec-1789843878-1GMC5LVSsx2hW4iLRhmu,,1d16b25dcca8,2026-09-19T18:51:20+0000
191,SCOPUS_ID:85121236733,10.1093/eurpub/ckab152,Health workforce protection and preparedness during the covid-19 pandemic: A tool for the rapid assessment of EU health systems,European Journal of Public Health,2021,[],Portugal,22,FALSE,TRUE,,,,,,TRUE,There is a need to step up efforts and make health systems more accountable to the needs of HCW during global public health emergencies,,,TRUE,,TRUE,This looks like a commentary to me?,,TRUE,TRUE,,TRUE,0.97,TRUE,yes,1,1,1600,50,6.72e-5,248.49099999999999,,typesafe/jev-1.13-20260917,gen-dec-1789843878-E2o1dQNXpcPQQG4NZQx9,,1d16b25dcca8,2026-09-19T18:51:20+0000
192,SCOPUS_ID:85131903072,10.1093/ije/dyab204,Pre-eclampsia and risk of early-childhood asthma: A register study with sibling comparison and an exploration of intermediate variables,International Journal of Epidemiology,2022,"['Asthma', 'caesarean section', 'child', 'epidemiology', 'intermediate', 'pre-eclampsia', 'prematurity', 'registers', 'sibling', 'small for gestational age']",Norway,3,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.03,FALSE,no,0,1,1858,50,7.8036e-5,271.562,,typesafe/jev-1.13-20260917,gen-dec-1789843878-Z6peno5jaQe9WaFtPFSv,,1d16b25dcca8,2026-09-19T18:51:20+0000
193,SCOPUS_ID:0033568791,10.1093/oxfordjournals.aje.a010053,Breast cancer and oral contraceptive use in Asian-American women,American Journal of Epidemiology,1999,"['Asian Americans', 'Breast neoplasms', 'Contraceptives, oral', 'Transients and migrants']",United States,43,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.03,FALSE,no,0,1,1776,50,7.4592e-5,570.836,,typesafe/jev-1.13-20260917,gen-dec-1789843878-cXbz0085fq4N8G6Bb2Tp,,1d16b25dcca8,2026-09-19T18:51:20+0000
194,SCOPUS_ID:0029004262,10.1093/ije/24.supplement_1.s113,The Multifund and outcome research,International Journal of Epidemiology,1995,[],United Kingdom,1,FALSE,TRUE,,,,,,TRUE,,,,TRUE,non emperical paper,TRUE,I could not access this paper,,TRUE,,non emperical paper,TRUE,0.74,TRUE,yes,0.81,0.62,1863,50,7.8246e-5,344.886,,typesafe/jev-1.13-20260917,gen-dec-1789843878-EsIw0fnHjfJ1WmfiU7j4,,1d16b25dcca8,2026-09-19T18:51:20+0000
195,SCOPUS_ID:0025573024,10.1093/ije/19.4.953,Habitual dietary intake and glucose tolerance in euglycaemic men: The zutphen study,International Journal of Epidemiology,1990,[],Netherlands,134,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.04,FALSE,no,0,1,1724,50,7.2408e-5,454.809,,typesafe/jev-1.13-20260917,gen-dec-1789843879-ed7IlYFY6iRqEh8f0MBP,,1d16b25dcca8,2026-09-19T18:51:20+0000
196,SCOPUS_ID:85038614533,10.1016/S2468-2667(17)30222-0,"Prediction of cervical cancer incidence in England, UK, up to 2040, under four scenarios: a modelling study",The Lancet Public Health,2018,[],United Kingdom,48,FALSE,TRUE,,,,,,TRUE,,,,TRUE,,TRUE,,,TRUE,TRUE,,TRUE,0.96,TRUE,yes,1,1,2319,50,9.7398e-5,357.916,,typesafe/jev-1.13-20260917,gen-dec-1789843879-k5iyEbn91UrpIL1kFeSB,,1d16b25dcca8,2026-09-19T18:51:20+0000
197,SCOPUS_ID:0025894073,10.1093/oxfordjournals.aje.a115913,Environmental contamination in child day-care centers,American Journal of Epidemiology,1991,"['Day care', 'Diarrhea']",United States,45,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.17,FALSE,no,0.05,0.89,1720,50,7.224e-5,269.632,,typesafe/jev-1.13-20260917,gen-dec-1789843879-Z6EI59ZqwY1gljhPy7y2,,1d16b25dcca8,2026-09-19T18:51:20+0000
198,SCOPUS_ID:13244252207,10.1093/eurpub/14.4.390,"Sociodemographic and health behaviour factors associated with obesity in adult populations in Estonia, Finland and Lithuania",European Journal of Public Health,2004,"['Health behaviour', 'Obesity', 'Sociodemographic factors']",Finland,37,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.03,FALSE,no,0,1,1736,50,7.2912e-5,285.843,,typesafe/jev-1.13-20260917,gen-dec-1789843879-bR3FVBIE3xc3zFHpE5O8,,1d16b25dcca8,2026-09-19T18:51:20+0000
199,SCOPUS_ID:0037564783,10.2105/AJPH.93.6.963,The Efficacy of a Relationship-Based HIV/STD Prevention Program for Heterosexual Couples,American Journal of Public Health,2003,[],United States,196,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.06,FALSE,no,0,1,1528,50,6.4176e-5,367.317,,typesafe/jev-1.13-20260917,gen-dec-1789843879-ot2HsmS3oGVfHJAjZBZL,,1d16b25dcca8,2026-09-19T18:51:20+0000
200,SCOPUS_ID:0030770295,10.1097/00001648-199710000-00006,Dioxin exposure and cancer risk: A 15-year mortality study after the 'Seveso accident',Epidemiology,1997,"['Digestive cancer', 'Dioxins', 'Environmental health', 'Industrial disasters', 'Leukemia', 'Lymphoma', 'Mortality', 'Neoplasms']",Italy,118,FALSE,FALSE,,,,,,,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.03,FALSE,no,0,1,1865,50,7.833e-5,474.997,,typesafe/jev-1.13-20260917,gen-dec-1789843880-IR01Tm3b9FWV3WTYmZIs,,1d16b25dcca8,2026-09-19T18:51:20+0000
201,SCOPUS_ID:0036311484,10.2105/AJPH.92.8.1305,Reverberations of family illness: A longitudinal assessment of informal caregiving and mental health status in the nurses' health study,American Journal of Public Health,2002,[],United States,135,FALSE,FALSE,,,,,,,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.03,FALSE,no,0,1,1569,50,6.5898e-5,341.12,,typesafe/jev-1.13-20260917,gen-dec-1789843880-EkjqqcKi0FYOuZ15ISnl,,1d16b25dcca8,2026-09-19T18:51:20+0000
202,SCOPUS_ID:77955943594,10.1136/jech.2008.085936,Estimates of sexual partnership dynamics: Extending negative and positive gaps to status lengths,Journal of Epidemiology & Community Health,2010,[],United States,3,FALSE,FALSE,,,,,,,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.06,FALSE,no,0,1,1671,50,7.0182e-5,308.26,,typesafe/jev-1.13-20260917,gen-dec-1789843880-vnMjf1FXwo74fc4tKZP8,,1d16b25dcca8,2026-09-19T18:51:20+0000
203,SCOPUS_ID:0035709540,10.1093/ije/30.6.1233,On the importance-and the unimportance-of birthweight,International Journal of Epidemiology,2001,"['Analytical methods', 'Birthweight', 'Fetal growth', 'Gestational age', 'Infant mortality', 'Intrauterine growth retardation', 'Low birthweight', 'Small for gestational age']",United States,666,FALSE,FALSE,,,,,,,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.08,FALSE,no,0.01,0.98,1597,50,6.7074e-5,299.913,,typesafe/jev-1.13-20260917,gen-dec-1789843880-aZgt0F0qN7XJHwnAi2lh,,1d16b25dcca8,2026-09-19T18:51:20+0000
